fiscal_year,SOAL,_FREQ_
1011,E01001006,306
1011,E01001007,412
1011,E01001008,483
1011,E01001009,449
1011,E01001010,469
1011,E01001011,386
1011,E01001012,477
1011,E01001013,636
1011,E01001014,586
1011,E01001015,367
1011,E01001016,462
1011,E01001017,494
1011,E01001018,388
1011,E01001019,357
1011,E01001020,663
1011,E01001021,458
1011,E01001022,437
1011,E01001023,409
1011,E01001024,343
1011,E01001025,310
1011,E01001026,641
1011,E01001027,359
1011,E01001028,420
1011,E01001029,412
1011,E01001030,320
1011,E01001031,291
1011,E01001032,438
1011,E01001033,406
1011,E01001034,313
1011,E01001035,455
1011,E01001036,372
1011,E01001037,325
1011,E01001038,450
1011,E01001039,330
1011,E01001040,391
1011,E01001041,488
1011,E01001042,480
1011,E01001043,532
1011,E01001044,459
1011,E01001045,512
1011,E01001046,369
1011,E01001047,421
1011,E01001048,444
1011,E01001049,334
1011,E01001050,529
1011,E01001051,441
1011,E01001052,355
1011,E01001053,473
1011,E01001054,428
1011,E01001055,518
1011,E01001056,440
1011,E01001057,411
1011,E01001058,289
1011,E01001059,318
1011,E01001060,440
1011,E01001061,433
1011,E01001062,472
1011,E01001063,421
1011,E01001064,430
1011,E01001065,333
1011,E01001066,361
1011,E01001067,430
1011,E01001068,415
1011,E01001069,377
1011,E01001070,547
1011,E01001071,392
1011,E01001072,351
1011,E01001073,335
1011,E01001074,568
1011,E01001075,408
1011,E01001076,450
1011,E01001077,465
1011,E01001078,481
1011,E01001079,554
1011,E01001080,553
1011,E01001081,485
1011,E01001082,473
1011,E01001083,509
1011,E01001084,540
1011,E01001085,536
1011,E01001086,708
1011,E01001087,725
1011,E01001088,448
1011,E01001089,637
1011,E01001090,589
1011,E01001091,399
1011,E01001092,478
1011,E01001093,353
1011,E01001094,389
1011,E01001095,263
1011,E01001096,367
1011,E01001097,648
1011,E01001098,300
1011,E01001099,342
1011,E01001100,512
1011,E01001101,383
1011,E01001102,347
1011,E01001103,495
1011,E01001104,382
1011,E01001105,520
1011,E01001106,378
1011,E01001107,361
1011,E01001108,496
1011,E01001109,583
1011,E01001110,493
1011,E01001111,310
1011,E01001112,554
1011,E01001113,481
1011,E01001114,375
1011,E01001115,543
