fiscal_year,SOAL,_FREQ_
1112,E01000401,2886
1112,E01000402,2994
1112,E01000403,4039
1112,E01000404,3183
1112,E01000405,2122
1112,E01000406,2534
1112,E01000407,2766
1112,E01000408,2650
1112,E01000409,2440
1112,E01000410,2529
1112,E01000411,2682
1112,E01000412,2802
1112,E01000413,2371
1112,E01000414,2937
1112,E01000415,2456
1112,E01000416,2174
1112,E01000417,2944
1112,E01000418,3119
1112,E01000419,2946
1112,E01000420,2858
1112,E01000421,3028
1112,E01000422,2190
1112,E01000423,2672
1112,E01000424,2934
1112,E01000425,2871
1112,E01000426,2596
1112,E01000427,3800
1112,E01000428,3401
1112,E01000429,2375
1112,E01000430,2622
1112,E01000431,2731
1112,E01000432,3185
1112,E01000433,3333
1112,E01000434,2919
1112,E01000435,2060
1112,E01000436,2856
1112,E01000437,2499
1112,E01000438,2794
1112,E01000439,2469
1112,E01000440,2513
1112,E01000441,3141
1112,E01000442,3224
1112,E01000443,2488
1112,E01000444,2883
1112,E01000445,3073
1112,E01000446,2465
1112,E01000447,2646
1112,E01000448,2098
1112,E01000449,2717
1112,E01000450,3056
1112,E01000451,2990
1112,E01000452,1949
1112,E01000453,2298
1112,E01000454,2747
1112,E01000455,2632
1112,E01000456,2185
1112,E01000457,2945
1112,E01000458,2616
1112,E01000459,3301
1112,E01000460,1666
1112,E01000461,2217
1112,E01000462,2710
1112,E01000463,2096
1112,E01000464,2211
1112,E01000465,2596
1112,E01000466,2211
1112,E01000467,2376
1112,E01000468,3835
1112,E01000469,2753
1112,E01000470,2237
1112,E01000471,2337
1112,E01000472,2013
1112,E01000473,3166
1112,E01000474,3124
1112,E01000475,3083
1112,E01000476,2687
1112,E01000477,2704
1112,E01000478,2347
1112,E01000479,3155
1112,E01000480,2997
1112,E01000481,2758
1112,E01000482,5099
1112,E01000483,3774
1112,E01000484,1987
1112,E01000485,2618
1112,E01000486,2750
1112,E01000487,3307
1112,E01000488,2460
1112,E01000489,3402
1112,E01000490,3617
1112,E01000491,4672
1112,E01000492,3076
1112,E01000493,3410
1112,E01000494,3595
1112,E01000495,4166
1112,E01000496,3325
1112,E01000497,3841
1112,E01000498,2484
1112,E01000499,3453
1112,E01000500,2459
1112,E01000501,3928
1112,E01000502,2376
1112,E01000503,4299
1112,E01000504,3179
1112,E01000505,2911
1112,E01000506,3113
1112,E01000507,3221
1112,E01000508,3806
1112,E01000509,2454
1112,E01000510,3312
1112,E01000511,2562
1112,E01000512,2960
1112,E01000513,3135
1112,E01000514,2322
1112,E01000515,3025
1112,E01000516,2998
1112,E01000517,2695
1112,E01000518,2824
1112,E01000519,3010
1112,E01000520,2908
1112,E01000521,4683
1112,E01000522,3227
1112,E01000523,4282
1112,E01000524,4426
1112,E01000525,2951
1112,E01000526,5308
1112,E01000527,4361
1112,E01000528,2808
1112,E01000529,5515
1112,E01000530,3727
1112,E01000531,3977
1112,E01000532,3691
1112,E01000533,4642
1112,E01000534,3711
1112,E01000535,4141
1112,E01000536,2197
1112,E01000537,2107
1112,E01000538,2462
1112,E01000539,2873
1112,E01000540,2499
1112,E01000541,1934
1112,E01000542,2429
1112,E01000543,2730
1112,E01000544,3917
1112,E01000545,4704
1112,E01000546,4179
1112,E01000547,4770
1112,E01000548,4452
1112,E01000549,4264
1112,E01000550,5646
1112,E01000551,5740
1112,E01000552,5282
1112,E01000553,4107
1112,E01000554,3457
1112,E01000555,3019
1112,E01000556,3210
1112,E01000557,3456
1112,E01000558,3330
1112,E01000559,3010
1112,E01000560,2864
1112,E01000561,4004
1112,E01000562,2426
1112,E01000563,2592
1112,E01000564,2352
1112,E01000565,2959
1112,E01000566,2383
1112,E01000567,2286
1112,E01000568,1933
1112,E01000569,2690
1112,E01000570,2674
1112,E01000571,3149
1112,E01000572,2144
1112,E01000573,2677
1112,E01000574,2162
1112,E01000575,2916
1112,E01000576,2629
1112,E01000577,3460
1112,E01000578,3986
1112,E01000579,3722
1112,E01000580,4752
1112,E01000581,3095
1112,E01000582,3968
1112,E01000583,5399
1112,E01000584,3575
1112,E01000585,3375
1112,E01000586,4390
1112,E01000587,3033
1112,E01000588,4109
1112,E01000589,3102
1112,E01000590,3389
1112,E01000591,3706
1112,E01000592,3578
1112,E01000593,4310
1112,E01000594,2606
1112,E01000595,3315
1112,E01000596,3490
1112,E01000597,2556
1112,E01000598,1603
1112,E01000599,2841
1112,E01000600,3387
1112,E01000601,3129
1112,E01000602,2977
1112,E01000603,2709
1112,E01000604,3653
1112,E01000605,2933
1112,E01000606,2688
1112,E01000607,3370
1112,E01000608,3736
1112,E01000609,3383
1112,E01000610,3330
1112,E01000611,2276
1112,E01000612,3147
1112,E01000613,2337
1112,E01000614,5083
1112,E01000615,2536
1112,E01000616,3262
1112,E01000617,3076
1112,E01000618,3296
1112,E01000619,2807
1112,E01000620,3161
1112,E01000621,2716
